num_cultural_spaces,id
82,9198600035.0
82,322069141.0
17,2523039054.0
92,1446401540.0
22,9541600015.0
3,7352200025.0
174,853600150.0
0,9208900037.0
40,7853230720.0
4,8562750220.0
86,3995700325.0
5,2387400120.0
2,822039146.0
118,1925069183.0
3,6205500580.0
190,8835400805.0
3,1518000230.0
122,4053200410.0
14,2141300620.0
0,3278602170.0
0,3876310300.0
0,8141200027.0
58,3034200543.0
37,7787050180.0
163,3760500475.0
10,9301301145.0
2,5615100330.0
8,4139500410.0
0,722039087.0
41,722039087.0
8,8129700644.0
105,8129700644.0
11,4443800385.0
5,4443800385.0
2,7405700015.0
18,2780400035.0
4,5562100325.0
7,7437101030.0
35,3856904610.0
9,1423069095.0
189,2523400205.0
11,3530420110.0
8,6046401030.0
18,8563000770.0
5,2215900180.0
98,2771602450.0
18,722059233.0
3,1257201095.0
0,4391600035.0
3,625049310.0
10,424059100.0
54,1422029138.0
2,2723069146.0
4,5112800042.0
0,579002870.0
4,2461900790.0
30,6788200360.0
2,1018000110.0
2,7701960720.0
39,9477201530.0
21,1821069072.0
147,5035300572.0
5,1023089019.0
7,2710600015.0
11,1502400300.0
23,4045700115.0
0,7504010590.0
39,4389200610.0
56,1321039076.0
47,4123800180.0
3,6415100410.0
0,4420600015.0
9,3856901880.0
45,3878900395.0
35,9183701345.0
100,7768700300.0
15,3536900110.0
36,7518503830.0
6,2125059161.0
13,2597520720.0
0,109200730.0
148,2621750110.0
84,8644400040.0
5,4237901345.0
2,8731982250.0
22,7942100180.0
32,3324079089.0
10,7147800015.0
8,2826049023.0
6,3905081530.0
236,9543000945.0
5,402000145.0
4,4364200015.0
7,2979800845.0
91,7230900120.0
92,5018200155.0
8,6743700317.0
86,3738900035.0
113,1328300040.0
15,952000495.0
4,7996700220.0
186,7972601445.0
15,3751601785.0
10,7212650650.0
3,2413300730.0
143,8127700735.0
0,2113701080.0
11,5700000120.0
173,3172600031.0
89,66000265.0
1,4045800040.0
2,1430800100.0
23,2473411240.0
3,2877100985.0
3,4310701575.0
88,7715801030.0
11,7202331050.0
7,8820903555.0
13,5708500315.0
159,526059103.0
0,1352300315.0
14,3307700150.0
136,809001400.0
2,6123600090.0
207,8651401720.0
3,6386700110.0
26,8100900115.0
0,7549801395.0
2,226059096.0
83,6021502070.0
191,2767603608.0
2,425059103.0
0,1624079057.0
6,1931300688.0
41,7732650120.0
2,179001425.0
5,5469300330.0
216,3678900110.0
9,3388300730.0
120,4037600115.0
4,4083302485.0
32,7857000716.0
15,8857600490.0
60,925069100.0
26,4077800518.0
92,2212200100.0
7,2212200100.0
3,5100403876.0
9,821049191.0
30,126039599.0
9,1218000195.0
18,9287800375.0
1,926069140.0
11,2407000145.0
0,452001280.0
2,425069020.0
6,4232901120.0
10,4233400490.0
34,4302201005.0
26,2026079055.0
26,5104510120.0
12,7857003851.0
3,1257202430.0
28,5104511530.0
18,522069111.0
1,5379804537.0
7,3034200410.0
0,
2,7203220410.0
17,2426049168.0
93,9828701565.0
347,259600620.0
143,5312100040.0
13,1938400040.0
6,6632900405.0
35,2125059123.0
0,6411600113.0
68,6381500035.0
1,7518500985.0
8,5149800040.0
7,3211000930.0
2,1853081250.0
2,6632300040.0
84,6117501755.0
3,6163900411.0
7,1924069039.0
158,4058801065.0
126,1223089038.0
2,5420800090.0
8,2591720360.0
11,9286750100.0
65,2392100090.0
0,4302201085.0
1,4302201085.0
156,7215730580.0
4,2095500120.0
1,136000220.0
23,3834000720.0
188,3523029077.0
46,42000065.0
9,3275330120.0
2,2312400230.0
0,3472800065.0
58,7518501140.0
74,9126100815.0
11,2769600590.0
2,7215730040.0
8,8155760040.0
16,1376800220.0
3,3623059101.0
3,7010701016.0
122,1025069210.0
20,721049096.0
17,7347600210.0
97,3630030180.0
10,9353300820.0
6,4310702876.0
10,5647900120.0
1,4123800580.0
9,6169901006.0
15,3735901080.0
15,5104520620.0
8,2422049107.0
27,3260700360.0
4,1862400057.0
14,8682262720.0
7,3183110180.0
7,7986400360.0
8,1789900065.0
5,222069057.0
1,3822200164.0
2,1931300665.0
4,1443500385.0
10,259600410.0
3,3630120880.0
9,2822049210.0
5,6821100015.0
4,2267000458.0
25,2976800115.0
6,7436600090.0
14,6072800205.0
245,3296000110.0
8,5054800110.0
0,5054800110.0
15,7443000652.0
0,3995700220.0
22,4191400090.0
15,7518505070.0
4,9144300110.0
4,7853301930.0
8,3586500770.0
2,7203100730.0
10,8644400180.0
4,2071500011.0
1,5423600100.0
9,3734900110.0
121,2126049154.0
7,1864700300.0
1,1310930100.0
55,8103000110.0
174,8103000110.0
1,7227501765.0
110,824069188.0
2,1402000210.0
5,5412400180.0
37,8894200150.0
12,4037500110.0
47,1843100540.0
48,7856620210.0
98,425200145.0
14,6073300750.0
32,6450301220.0
9,3401700150.0
6,7200001254.0
50,9828201745.0
210,9238500410.0
49,2587910180.0
15,8663200450.0
1,1310960220.0
44,396100110.0
55,7785350490.0
40,1795900210.0
47,1796370730.0
11,7787100210.0
9,1137450120.0
0,1921059303.0
113,6699000610.0
0,3621059048.0
6,2620069077.0
3,3083000910.0
6,192600100.0
0,5608010750.0
18,6140100150.0
18,9550203690.0
34,5423010180.0
16,2919200665.0
20,2122059199.0
86,3601200017.0
194,2658000115.0
4,7349400610.0
0,868001790.0
2,1105000015.0
123,2919201385.0
4,7202470100.0
2,2832100910.0
4,4100000040.0
186,9320100090.0
7,2589300180.0
69,357000025.0
77,3179100180.0
10,2487700065.0
4,8732040820.0
1,1160000300.0
5,3904100035.0
4,5288200230.0
0,3331500820.0
46,3023039231.0
88,5595900355.0
14,8682290360.0
5,5200100115.0
35,1310700210.0
15,3298500690.0
5,722059002.0
3,1022069183.0
4,4053200933.0
11,5589300205.0
119,644000040.0
2,1787600165.0
263,405100165.0
9,223049087.0
86,2742100085.0
78,3204300625.0
10,6619910230.0
6,3275310220.0
29,5466310730.0
6,2767704055.0
2,7504100110.0
0,9320990110.0
44,1400700150.0
12,1186000150.0
6,1024069009.0
0,464001115.0
9,886000015.0
251,3578600062.0
15,1402950450.0
4,3629970620.0
3,3537900180.0
2,8651442510.0
25,114700150.0
10,472000620.0
1,5491200210.0
21,7973202712.0
39,7970800100.0
2,8122600165.0
49,686530110.0
4,5151600530.0
52,1926069192.0
68,5649000150.0
18,7812800775.0
17,2770604410.0
0,9485951510.0
3,1337800805.0
8,4059400265.0
8,993000100.0
5,2917200085.0
37,3914000090.0
139,4157600150.0
12,3624039111.0
3,8099900490.0
109,1687910100.0
7,5419800330.0
0,5035300085.0
0,325059131.0
0,2201500450.0
12,3342101270.0
6,3574750150.0
17,9828702055.0
5,2207100650.0
95,240000031.0
190,2953000300.0
6,6119700150.0
1,9274200365.0
32,6187700501.0
0,4137020910.0
4,1233100720.0
4,3034200530.0
208,1463400081.0
1,1773101050.0
5,1895450090.0
0,5101406384.0
16,6821102346.0
17,1926049210.0
5,1842200040.0
1,2623089002.0
75,4391600065.0
2,3760500602.0
10,6071000265.0
12,3222059206.0
189,3034200933.0
13,2028701165.0
6,5634500234.0
0,2310100180.0
18,2767600921.0
97,8835200790.0
2,2473000410.0
8,3286800110.0
1,1402600110.0
1,1126059170.0
11,8035350090.0
93,4389200753.0
3,6818400110.0
13,4217401035.0
13,1683400165.0
7,1939120450.0
4,4137010530.0
17,2624039133.0
0,2794700120.0
9,2944010210.0
20,8651443360.0
361,1338300180.0
11,624110540.0
5,4039700090.0
28,6752601110.0
24,8861000210.0
13,1088700100.0
8,7893207925.0
34,3449820100.0
1,1588600110.0
0,8079040300.0
0,7390400026.0
234,2425059144.0
5,7821200375.0
0,1370800700.0
100,8857640710.0
0,9558020240.0
10,3834000400.0
95,461002050.0
37,724069065.0
8,4307351180.0
14,984100340.0
31,8159620260.0
31,7559600200.0
1,1995200320.0
2,4223000140.0
5,7215730200.0
5,1900600105.0
1,8644300200.0
9,3262301610.0
10,524059250.0
5,8594400350.0
8,4031000260.0
1,1454100260.0
77,1934800138.0
11,9508500075.0
19,2946003415.0
9,1926049326.0
8,7655900187.0
14,7452500565.0
32,2871000400.0
3,6150200060.0
0,3668000830.0
6,2473460060.0
24,9558021000.0
5,1250201610.0
4,1321720160.0
48,5029450200.0
4,723000226.0
60,225079036.0
117,5255700160.0
130,5683500030.0
4,312000295.0
296,9510970520.0
1,193600200.0
9,2568300045.0
11,2568300045.0
3,8691410310.0
0,1656600310.0
3,3904940160.0
6,1774200060.0
4,4137070030.0
11,2144800117.0
2,3392100140.0
1,2581900060.0
1,4058801230.0
1,2787320140.0
5,263000324.0
0,254000695.0
3,3013300830.0
63,2475201070.0
1,798000421.0
15,4104500181.0
11,8701600030.0
7,8944360390.0
9,7968460270.0
58,9406570350.0
13,686900030.0
0,6071300030.0
5,5416500520.0
4,1102000270.0
40,5422430320.0
2,3157600340.0
4,2061100435.0
2,7011201550.0
6,2581300055.0
181,1344300045.0
2,7575620640.0
3,8645500270.0
2,1246700136.0
0,3211100240.0
138,8078100140.0
9,6675500105.0
2,4040700310.0
9,6388910160.0
13,4023500990.0
3,2921049121.0
6,7229210060.0
31,4137040060.0
4,7982600030.0
52,1775930140.0
5,3222079083.0
11,3585210200.0
0,2705600069.0
3,8691360200.0
6,9541600350.0
9,8562740400.0
4,705700960.0
4,2645500013.0
10,5318100200.0
5,2224700045.0
111,4047200135.0
129,2009000830.0
14,6619910240.0
3,5288200070.0
156,7852110070.0
3,740500070.0
0,4046601420.0
16,2130700860.0
1,3975400045.0
4,5451200520.0
18,6600400270.0
18,624100990.0
91,2424059139.0
10,2883200875.0
3,1917300105.0
4,7203000200.0
166,9510971070.0
33,3760500240.0
3,4068300160.0
2,1774220070.0
5,1563102685.0
5,395800370.0
15,3918400013.0
179,1545804820.0
13,7811220070.0
6,5561100431.0
11,5145100310.0
86,255550270.0
1,1123049129.0
15,9407150310.0
2,7732501000.0
0,1024069205.0
74,5426300060.0
27,3797000400.0
5,2877102196.0
1,9265200060.0
78,2894700270.0
309,2862100260.0
14,2730000070.0
1,4139400060.0
16,4365200520.0
8,3629980350.0
11,3211600140.0
274,3598600049.0
12,3598600049.0
2,1232001070.0
95,7812801925.0
179,522059062.0
5,4178500640.0
0,9528104660.0
0,5013500400.0
1,2550820060.0
2,425079046.0
12,3905050240.0
32,5381000070.0
6,1245002445.0
3,6865200831.0
7,1446801000.0
231,4038700830.0
176,4094800260.0
2,2742100152.0
60,8691410060.0
1,1325059083.0
17,7852011070.0
13,2323059074.0
13,7950304075.0
0,3260000340.0
110,9552701000.0
112,5469501200.0
91,6300500105.0
123,4400200060.0
2,5422560860.0
5,7789000260.0
36,8861000060.0
2,9350900550.0
15,9560800310.0
44,9187200228.0
25,7215730070.0
5,121039083.0
5,2770601677.0
1,3720800070.0
106,3558910570.0
3,1081300390.0
3,7805450560.0
95,6648770240.0
9,5104520810.0
8,
7,255000320.0
2,5398600075.0
240,7695470200.0
3,6892510200.0
138,4123800320.0
2,809001505.0
43,3856905185.0
3,4051100390.0
9,579003240.0
2,2333230060.0
130,7129303240.0
7,1219000473.0
77,1219000473.0
4,5469700060.0
361,1118000935.0
15,8819900055.0
0,1995200338.0
4,91000320.0
122,8887001600.0
11,7183000060.0
67,194000565.0
232,3830610320.0
87,7922710320.0
2,1231000310.0
3,173000140.0
64,8651411260.0
9,7272000260.0
11,2787700060.0
6,5499700045.0
11,9433000390.0
63,7300400200.0
1,2771101963.0
11,123039346.0
6,524069116.0
0,3583300075.0
8,7203220030.0
23,1250201550.0
3,8651611260.0
1,1797501275.0
65,2215900800.0
8,7883602650.0
10,3546000340.0
3,6118600045.0
125,1123059116.0
12,124000160.0
178,8733000045.0
15,263000327.0
6,5153200358.0
11,2258500045.0
2,6137500310.0
5,3323069045.0
47,8563070030.0
3,425049036.0
37,8562750550.0
81,767000159.0
13,5366200030.0
87,7857000861.0
6,1094000030.0
33,1853000030.0
2,5318101040.0
78,3623500049.0
8,1026049036.0
2,8568030030.0
33,4022906531.0
6,5700002325.0
4,2473100510.0
6,629811600.0
2,7923300310.0
17,4054560140.0
13,4027700632.0
218,2818100060.0
9,1771000960.0
4,2591830350.0
119,8842400071.0
0,7856700060.0
2,9186300060.0
7,3275740030.0
1,452001860.0
1,7779200075.0
11,3975400260.0
1,2225059336.0
319,8567450060.0
0,6178930340.0
3,8731990370.0
208,9407150350.0
6,3438502200.0
183,1274500700.0
18,5667100045.0
13,2887700560.0
1,7215720070.0
6,6638900550.0
27,723049307.0
2,7577700521.0
11,7888700030.0
10,3501600135.0
96,1822059331.0
0,7852030310.0
10,8901001090.0
84,192450200.0
24,1771100030.0
0,1560920370.0
12,8731981360.0
6,9541600060.0
15,2923049468.0
4,8722100810.0
3,7840800135.0
6,8083350070.0
0,1923800135.0
27,1310980070.0
6,3110800030.0
10,8731801260.0
10,7202270700.0
21,7230300060.0
7,11510700.0
5,586470350.0
10,6840700036.0
8,1824069083.0
13,1836980240.0
8,3528900160.0
21,1442800060.0
1,8722100030.0
11,1723049624.0
77,4040400200.0
9,8691391090.0
4,7853302190.0
8,3260000700.0
9,5126300510.0
178,7199330370.0
169,1854900240.0
149,6738700335.0
5,322059264.0
105,5557500270.0
110,9164100125.0
25,7370600045.0
11,8594400060.0
9,7818900060.0
14,2126059139.0
25,1759701600.0
2,1795920310.0
15,1626069139.0
8,3303951600.0
10,3353402400.0
7,2332700060.0
2,4040800260.0
73,1202000140.0
2,4022902050.0
37,4364200125.0
44,4036801245.0
5,7375100070.0
1,686400060.0
7,1645000710.0
8,5476800069.0
28,823059185.0
5,4364200075.0
164,2473420070.0
47,5706201360.0
42,4442800012.0
3,3339900640.0
1,425400070.0
6,4036800370.0
2,2412600070.0
1,8805900570.0
6,9178600810.0
38,2979800764.0
90,3904980270.0
16,6738700075.0
1,1646501920.0
1,2997800075.0
11,4440400125.0
7,
23,1523560030.0
6,2896000710.0
99,9238900060.0
14,1081310060.0
13,3256400060.0
3,8914200060.0
8,732000160.0
178,1592080060.0
126,7852190320.0
6,7950303270.0
7,7853340960.0
192,7312900060.0
5,1231001090.0
132,1545805460.0
11,1473120390.0
9,1657300070.0
113,104501040.0
3,9345400350.0
8,2592400400.0
14,6788200295.0
4,7308900445.0
32,3034200435.0
0,3755000060.0
11,7524950710.0
89,6071200400.0
2,1939000030.0
0,6979900370.0
3,3303860160.0
48,6413100311.0
4,1232002015.0
64,5116060030.0
24,1898700310.0
7,1079600270.0
0,1073100030.0
93,1157200189.0
2,3822200105.0
2,8121200700.0
0,4221900030.0
2,9475200030.0
7,3585220070.0
7,8644220070.0
95,9225900055.0
13,1972202010.0
2,9547200340.0
2,2481630030.0
2,3092000030.0
2,3592500340.0
11,3447000060.0
0,2767704860.0
6,4141000060.0
8,7767000060.0
7,2061100390.0
9,4388000260.0
6,7787110510.0
125,4024100982.0
4,2621420060.0
10,4319200060.0
11,2473480310.0
0,3629960060.0
2,7857000732.0
4,7805600070.0
14,109200140.0
2,3224059033.0
3,868002015.0
4,321100260.0
49,2325039084.0
64,2126049083.0
2,3298400350.0
6,7558800240.0
13,5100402782.0
10,5466310060.0
3,8079010310.0
2,8581200240.0
19,7853250070.0
0,7785000260.0
4,3525069037.0
14,4217401180.0
30,8861700030.0
5,2287400030.0
11,7852010510.0
5,5104512180.0
75,9201000030.0
61,7199340560.0
3,5561700340.0
72,1657530350.0
9,9423800030.0
13,1939100560.0
11,626059276.0
10,7852020800.0
6,1994200012.0
197,6626100260.0
1,4166800320.0
7,5490210200.0
9,5067400162.0
0,4306500070.0
11,5416500260.0
8,1446800710.0
143,2324800350.0
4,6648500390.0
8,8078440140.0
8,2624049050.0
1,1862400226.0
35,4046700140.0
9,3066410810.0
11,5453700140.0
74,2648500030.0
2,4167100240.0
12,2460700030.0
0,682000030.0
2,9211500560.0
2,3211800140.0
0,2193340260.0
11,3419600125.0
2,1357300240.0
0,3876820140.0
1,9526600710.0
6,2291400350.0
9,9834200390.0
69,7631200310.0
28,3438500796.0
12,11520200.0
62,339600070.0
3,629810800.0
8,8665900070.0
46,9282800075.0
11,809002675.0
72,6305900350.0
3,1180002075.0
7,8832900135.0
4,8682230400.0
4,9560800390.0
118,2558630350.0
2,7517500310.0
6,4141400030.0
7,8570900162.0
11,6837820030.0
0,98030400.0
175,7312400030.0
0,5452800800.0
4,7889000125.0
11,5101402276.0
87,1621069045.0
9,1370800935.0
14,7522600030.0
17,123059046.0
3,5201000030.0
25,8965500030.0
236,4019300030.0
92,8929000030.0
3,7880020030.0
18,
18,7327500270.0
89,8568010310.0
11,1126049105.0
154,3438501662.0
7,293000036.0
7,2648000071.0
2,5273200060.0
0,2025701360.0
1,7787120260.0
2,4154305085.0
6,967000400.0
4,5101401816.0
110,3755000310.0
0,7300200400.0
5,1795920350.0
18,3530440140.0
1,6690500060.0
11,3568200060.0
157,3530200160.0
44,40000228.0
30,3878900270.0
12,8029600400.0
292,4083300510.0
2,1026069155.0
8,3298600340.0
8,1921059235.0
3,2887701420.0
17,2553300270.0
0,6206100075.0
2,1397300055.0
0,1357900060.0
8,9346700030.0
8,730000139.0
3,4219400465.0
167,8947250060.0
90,3293700496.0
90,3293700496.0
0,2921700060.0
297,3629870200.0
7,6909200335.0
4,8945100320.0
14,8945100320.0
193,6792200282.0
8,1471701170.0
5,8564850200.0
1,1471610070.0
102,3384300160.0
6,6139800390.0
89,8819900270.0
2,8944290200.0
11,4057300030.0
11,1277000240.0
0,3345100002.0
20,179000505.0
1,1972200751.0
6,868002080.0
11,4426600125.0
1,1683500140.0
23,1689401230.0
6,7852060370.0
2,3876200060.0
1,2571910260.0
2,8731900640.0
18,1826049094.0
1,2345700260.0
7,3622069050.0
5,3342100160.0
13,2422049104.0
0,2422049104.0
63,6600350140.0
5,510003230.0
1,1995200200.0
15,1995200200.0
0,2473480350.0
12,1189000700.0
48,7923700030.0
28,1796360340.0
56,625059036.0
78,5694500200.0
7,224069114.0
6,5379802871.0
16,1311600030.0
301,669000350.0
10,2494000070.0
303,2771600350.0
2,1091310140.0
72,1450100390.0
0,1450100390.0
3,2473250400.0
4,1420700030.0
36,3630110340.0
27,1313000240.0
44,1441600160.0
17,8807600140.0
18,8928100125.0
59,7853302180.0
1,9325200160.0
3,98001000.0
3,3306200240.0
24,7436500060.0
7,1022059032.0
13,1523049083.0
34,9346920070.0
8,5709200030.0
17,5104470070.0
8,3330500075.0
81,200800200.0
2,1432400570.0
1,1552510160.0
1,2473460860.0
83,7812800681.0
1,579000550.0
12,2916200138.0
4,6821100125.0
2,1529300135.0
9,4124000320.0
10,1775910370.0
11,4365200505.0
37,7960100030.0
10,9264900350.0
32,955000060.0
78,5205000160.0
13,6145600955.0
3,2472950350.0
5,9475710060.0
21,1112700060.0
175,66000140.0
7,1021000060.0
11,4154304740.0
35,7972604215.0
8,7979900126.0
6,2821100125.0
8,2323089065.0
292,6623400187.0
3,6623400187.0
15,325049234.0
0,8016300240.0
7,7955040160.0
0,6414600232.0
0,1824059070.0
15,6031400013.0
43,9557300570.0
0,4443800960.0
175,7203220310.0
9,7202330030.0
113,3353404510.0
58,6064800550.0
2,1786630160.0
90,3709500140.0
17,7942300070.0
0,7525300240.0
309,3579000800.0
8,3577000116.0
12,5490210320.0
152,3259400030.0
15,3134100162.0
129,9277700075.0
4,1172000135.0
22,1025059094.0
51,6705900070.0
10,9522400350.0
34,650000030.0
10,8712100435.0
10,1530900560.0
9,
5,7767400060.0
134,820000012.0
45,3308030060.0
13,9485750240.0
175,3826000550.0
213,7960100075.0
5,7461400400.0
6,6206100030.0
28,7888300340.0
5,1180000885.0
2,1081330060.0
13,9536600105.0
2,2783100160.0
19,9297301505.0
7,5561300340.0
6,1794500695.0
185,2797500030.0
15,9214400125.0
8,6821101895.0
2,8079040140.0
8,7518507580.0
8,3863800030.0
9,3303850390.0
36,7128300060.0
9,104510340.0
6,114101505.0
7,1928300350.0
136,1370800560.0
9,8825900310.0
8,4167700240.0
32,2138800060.0
11,579002220.0
0,9144300060.0
368,4441300416.0
56,3225069301.0
12,6620400400.0
14,3361402041.0
9,1150000340.0
144,7015200800.0
14,5316100106.0
9,3102700160.0
5,8129700565.0
9,9839300125.0
12,2011400710.0
9,1522700060.0
83,7568700135.0
20,8651411070.0
5,2616700520.0
31,4415600030.0
0,1072000260.0
2,8045000340.0
2,42000127.0
6,2205500335.0
3,1814800060.0
0,3885804260.0
62,9264920270.0
4,1778350160.0
5,623049185.0
93,1180002735.0
145,3876313100.0
12,826000295.0
167,3876311860.0
78,2224079050.0
2,8945000260.0
119,2768301182.0
143,1827200135.0
9,4307300520.0
2,6632900354.0
0,9540100060.0
7,2424059116.0
1,7600125.0
48,579003645.0
200,3224600340.0
93,7129800036.0
0,3294700421.0
13,6746700565.0
3,742000060.0
8,626059155.0
11,1150000200.0
10,1592000640.0
209,3123039171.0
1,3876312010.0
126,5364200695.0
8,7979900806.0
11,8643200060.0
10,7972602080.0
0,7212650200.0
0,8079100140.0
1,8091800140.0
3,7214720510.0
9,9346920260.0
12,3750603471.0
24,3438502501.0
25,1775500310.0
13,1796380310.0
4,1118000320.0
9,3362401000.0
11,7454000990.0
31,5244800125.0
23,789000520.0
0,7852000340.0
0,8827900560.0
134,2768000390.0
2,2475200370.0
77,8731981940.0
128,3626079032.0
1,6646200710.0
111,7167000060.0
11,5249802085.0
3,3528900060.0
161,6056100295.0
1,9392200030.0
6,936000055.0
2,3840700560.0
94,333100295.0
5,133000127.0
69,4221970060.0
8,1732800310.0
1,2025069037.0
160,2516000486.0
7,4037400070.0
10,3375300370.0
22,1682500240.0
7,6806100340.0
4,8682281070.0
0,8691330260.0
4,869700140.0
11,7221400320.0
1,7454001125.0
0,7129304375.0
10,6189200260.0
7,1430800162.0
49,2570300240.0
15,3294700320.0
4,2976800700.0
1,7625704340.0
22,9238900390.0
5,4139430310.0
73,1402630270.0
6,3735901600.0
170,739500270.0
1,3566800125.0
3,2886200070.0
6,3529300060.0
19,3085001610.0
13,9414500200.0
122,8651611230.0
6,8712100350.0
28,7202350310.0
8,1326059070.0
0,1311900240.0
17,7518503490.0
2,6669200200.0
5,3438501860.0
1,7852170570.0
15,9290850060.0
5,4206901505.0
4,6600220550.0
1,8699100160.0
24,1068000520.0
8,2558610070.0
9,1829300270.0
283,7212650240.0
20,3205200240.0
5,1682000350.0
138,7229900885.0
2,7888000400.0
8,523049195.0
2,1423400160.0
19,1766600075.0
20,1088020070.0
0,7893200486.0
9,8929000060.0
6,8146200070.0
6,624069050.0
10,5318100935.0
4,1313300340.0
3,8032700070.0
9,1072000240.0
11,3904920390.0
2,7345200400.0
1,923000270.0
189,7016310270.0
31,3650100105.0
4,3761100240.0
4,2126049277.0
1,253600160.0
14,1623069046.0
6,9235900030.0
8,5451200370.0
1,7338000270.0
3,2115720270.0
6,11200070.0
19,8732300060.0
2,8651410240.0
8,3342102220.0
3,7663700783.0
9,9477201370.0
4,1923000370.0
3,6841700070.0
40,3293700105.0
8,8001450060.0
93,2877104316.0
9,1522039105.0
84,924069190.0
8,2722059185.0
1,4073200575.0
172,9542600070.0
11,2459960030.0
1,259800640.0
36,1223039195.0
150,1545804510.0
1,1921059045.0
1,8078460070.0
8,7525300260.0
32,4249400270.0
24,179000240.0
1,8856004327.0
13,8029550160.0
0,5016001260.0
0,1133000036.0
108,5416510710.0
108,1796380060.0
37,1223089050.0
91,7436900060.0
6,2202500135.0
6,224069195.0
2,9407101180.0
2,6699950310.0
57,5379800810.0
1,711000070.0
9,5127001170.0
0,191100140.0
8,6198400218.0
9,3578400270.0
1,9573120260.0
6,2310110070.0
12,6413600192.0
8,4037500335.0
16,5141000510.0
5,3876311180.0
14,5036300575.0
8,384000135.0
178,322059326.0
2,9530101670.0
204,5490220030.0
16,2459500070.0
6,7312400075.0
281,7011200830.0
3,8691390860.0
0,8929000350.0
4,1322049335.0
47,7715600070.0
173,2985800070.0
10,98000560.0
8,125059179.0
10,7558800570.0
8,9378700200.0
2,2767603612.0
2,2767603612.0
6,3259400024.0
3,7954000125.0
40,5535600640.0
5,1313000710.0
2,1786700240.0
80,2739200160.0
214,2874600335.0
1,3222049159.0
10,7856550240.0
10,2817910030.0
287,8649900160.0
11,7856610160.0
4,3705000070.0
5,2619950400.0
6,7749500160.0
4,3585300445.0
8,2909700070.0
3,2581900036.0
41,5589900400.0
158,323089159.0
0,5015000700.0
35,624110860.0
4,9521100465.0
17,3275790140.0
10,1313300400.0
66,8670900140.0
7,2540850070.0
1,1921069068.0
3,3574800860.0
1,5652600069.0
13,4083302625.0
1,114100791.0
20,9432900070.0
1,7214820400.0
16,2725069157.0
41,1025079074.0
6,724069070.0
8,2206700070.0
125,8564500240.0
1,7579200765.0
0,7893205525.0
17,9320700400.0
5,3226049045.0
4,9828701741.0
4,7205510370.0
115,8899000310.0
0,6804600240.0
2,2902201126.0
47,5536500200.0
8,3530490160.0
124,2008000550.0
0,2045400075.0
10,616000200.0
14,7852160310.0
11,8079100640.0
2,6662000070.0
7,1928300640.0
8,7888100240.0
30,3034200516.0
0,7504000510.0
3,9141100070.0
11,921059200.0
165,3645100240.0
219,4123800260.0
6,7334401000.0
11,2111010890.0
76,4137070830.0
88,7283900036.0
3,345700340.0
4,4178300070.0
0,3342103228.0
8,5451300105.0
8,5249803645.0
2,7326200030.0
11,7227502075.0
14,7011200160.0
6,7202340390.0
3,5412100240.0
40,1245000685.0
6,3222059187.0
11,1822500270.0
11,2310010270.0
1,9547204930.0
10,8137500400.0
0,3343901242.0
83,486000510.0
1,537000075.0
1,3544400045.0
6,9211520400.0
0,2738600140.0
23,3073500111.0
14,7889000160.0
8,1422059129.0
2,9430000070.0
2,2518400046.0
33,1315300070.0
33,1081330030.0
4,4397010140.0
9,8564700240.0
6,597000566.0
2,9828202030.0
29,7214711260.0
2,5569620550.0
1,6145601890.0
10,
13,6021502470.0
11,646910560.0
3,2475900565.0
323,4139430810.0
282,2586800140.0
8,226059121.0
12,7696610270.0
4,4279900140.0
84,5422560810.0
4,1657300270.0
1,8648210140.0
64,3034200247.0
2,2204500550.0
12,7390400069.0
5,1077100070.0
9,423059360.0
115,3316500200.0
8,1328300990.0
10,4443800505.0
11,7327500200.0
0,4054510310.0
4,7525100060.0
17,3065600270.0
9,2881700273.0
5,7889600685.0
5,1137500070.0
6,5104530810.0
11,3905060070.0
4,6450302545.0
4,7972602435.0
2,5423500240.0
2,8074200160.0
42,3317500070.0
45,6119700030.0
4,2568800160.0
0,2781250520.0
28,7230200310.0
1,4400900030.0
152,4038300070.0
72,5706000070.0
2,825069078.0
20,363000045.0
0,1912100875.0
10,7853230200.0
3,9406500350.0
234,5152960350.0
89,6021500320.0
1,7137910140.0
8,6117500955.0
80,269001331.0
8,1023059190.0
5,8961970560.0
5,3066400710.0
9,795000765.0
1,2767603535.0
8,7774200070.0
18,4029400140.0
179,1954400060.0
43,2473002650.0
18,5451220200.0
4,1472700200.0
9,1661000060.0
0,2600110710.0
12,2600110560.0
24,8617000060.0
7,8562720390.0
1,1137300890.0
5,4104900340.0
5,2616700560.0
4,1061500510.0
3,6411600370.0
12,4154302075.0
1,1727500390.0
4,2538410260.0
4,9269200520.0
0,7334400070.0
3,1972200696.0
12,2267000486.0
1,1311800560.0
48,9542400075.0
25,3223069065.0
1,1724500030.0
44,3751602797.0
91,809002030.0
3,993002127.0
8,1473120140.0
4,7849200861.0
7,269000030.0
7,2607760700.0
16,7715801090.0
90,1999600320.0
10,4221250340.0
132,3668000810.0
10,2337300370.0
14,1453602065.0
1,3359500960.0
31,6133100125.0
5,8562600260.0
10,2325069032.0
139,1223039235.0
11,4139480350.0
5,3348401382.0
4,164000267.0
1,1099900030.0
25,4139700260.0
7,6071800310.0
14,1321720140.0
2,8078460320.0
1,6388930570.0
10,3709500060.0
