nearest_hoods,dist_hoods
Kent East Hill Neighborhood,3.4158262207942887
Finn Hill Neighborhood,1.3323239729086949
Kingsgate Neighborhood,6.027185000928355
Twin Lakes Neighborhood,2.1673511092258257
Lake City Neighborhood,1.3380463489028522
Greenwood Neighborhood,1.133138977982126
White Center Neighborhood,2.716159891920467
White Center Neighborhood,1.571216226414433
Fairwood Neighborhood,1.6176256545821477
West Seattle Neighborhood,0.5605450894329724
Lake City Neighborhood,2.540170483282429
Ballard Neighborhood,1.0875336305642636
Morgan Junction Neighborhood,0.5960087007043008
Fremont Neighborhood,1.2304829287085932
Northgate Neighborhood,0.46556538364803096
North Creek Neighborhood,2.9946689759632115
Eastgate Neighborhood,1.0860645364063026
"Covington, Timberlane Neighborhood",4.940376216642768
Crown Hill Neighborhood,0.6776712176837497
Kingsgate Neighborhood,7.22447548749373
Lake City Neighborhood,3.5296787024560916
"Covington, Timberlane Neighborhood",3.572381878835712
Skyway Neighborhood,1.653821836736367
Kent East Hill Neighborhood,2.0100962270580776
Eastgate Neighborhood,6.036916529331009
Ballard Neighborhood,0.24608025832982416
West Seattle Neighborhood,0.6905685828745286
Eastgate Neighborhood,4.588490536226875
Skyway Neighborhood,2.0463701345296945
Skyway Neighborhood,0.8751818273193973
Rainier Valley Neighborhood,0.677406562283136
Kent East Hill Neighborhood,2.2235043400775285
Eastgate Neighborhood,5.077281352023201
Bitter Lake Neighborhood,3.767228693511953
Skyway Neighborhood,3.728983459373597
Sand Point Neighborhood,3.8393756118036237
International District,0.779245836760127
Fairwood Neighborhood,2.5146817641447496
"Covington, Timberlane Neighborhood",1.7271169791467011
Bitter Lake Neighborhood,3.6269107129133697
"Covington, Timberlane Neighborhood",3.7835429527812194
Kingsgate Neighborhood,3.4904593246212925
Mount Baker Neighborhood,0.3172736701776985
Twin Lakes Neighborhood,2.757423555114532
"Covington, Timberlane Neighborhood",3.9108274668531586
"Covington, Timberlane Neighborhood",3.2008153566984756
Twin Lakes Neighborhood,4.760860555467124
Kingsgate Neighborhood,6.571038132005191
Kent East Hill Neighborhood,2.305119284260616
Eastgate Neighborhood,2.40604243356756
Eastgate Neighborhood,2.707227355583037
Sand Point Neighborhood,4.426563351676586
Kent East Hill Neighborhood,4.9599646963663595
North Beach Neighborhood,0.7007780451308964
Kent East Hill Neighborhood,3.763688584024183
Kent East Hill Neighborhood,1.5465211626099553
Twin Lakes Neighborhood,2.8352893127973675
North Creek Neighborhood,0.7438901006794278
Bitter Lake Neighborhood,3.7571003042488678
North Creek Neighborhood,0.49480722570481167
Eastgate Neighborhood,6.82241179848419
Wedgewood Neighborhood,0.5539654816150762
Eastgate Neighborhood,1.7539872261960374
Eastgate Neighborhood,5.581867283601367
Bryn Mawr Neighborhood,0.18542544551212797
Kingsgate Neighborhood,5.439222455980557
"Covington, Timberlane Neighborhood",3.275433074868719
West Seattle Neighborhood,0.48897493408545356
Finn Hill Neighborhood,1.4885773607581132
Lake City Neighborhood,1.0794526956198989
Morgan Junction Neighborhood,4.746545959109789
Eastgate Neighborhood,5.229001343236209
"Covington, Timberlane Neighborhood",11.599659398018174
Kingsgate Neighborhood,2.1148140961932143
Rainier Valley Neighborhood,1.106498445014084
Twin Lakes Neighborhood,4.867330041419423
Northgate Neighborhood,0.8046811052634915
Renton Highlands Neighborhood,1.3422081212389478
Fremont Neighborhood,1.0286861079015326
Greenwood Neighborhood,0.7607542422442279
Twin Lakes Neighborhood,7.61793625071616
Twin Lakes Neighborhood,1.7222929769872635
Finn Hill Neighborhood,1.6215347679041123
Maple Leaf Neighborhood,0.39311907466307283
Lake City Neighborhood,0.4325051519039825
Renton Highlands Neighborhood,2.252484964658751
North Creek Neighborhood,3.737156668214166
"Covington, Timberlane Neighborhood",1.5677273329897234
Finn Hill Neighborhood,1.5377298410598077
Kingsgate Neighborhood,9.608070134299323
Kent East Hill Neighborhood,4.147799045681473
Twin Lakes Neighborhood,3.8593593524038416
Twin Lakes Neighborhood,3.8593593524038416
Twin Lakes Neighborhood,0.9893776602622234
Finn Hill Neighborhood,0.45380628848416465
Skyway Neighborhood,1.1812879676968582
Kent East Hill Neighborhood,3.8912763036990863
Crown Hill Neighborhood,0.9258438686696145
"Covington, Timberlane Neighborhood",2.6449329430165442
Eastgate Neighborhood,12.035073510774208
Eastgate Neighborhood,12.035073510774208
Sand Point Neighborhood,1.015104956871108
Greenwood Neighborhood,0.7765601860359559
Eastgate Neighborhood,5.27456463764063
Newport Hills Neighborhood,2.127141250231079
Finn Hill Neighborhood,0.7548372971446027
Eastgate Neighborhood,3.952632919153708
Bitter Lake Neighborhood,1.6625534923844647
Eastgate Neighborhood,5.01386754223894
Fairwood Neighborhood,5.590734364529863
Kent East Hill Neighborhood,5.164505370666543
Eastgate Neighborhood,11.867565385674558
Sand Point Neighborhood,0.47880529753231627
Renton Highlands Neighborhood,1.4500248637168593
Central District,3.985167933861211
"Covington, Timberlane Neighborhood",4.376946044718072
Morgan Junction Neighborhood,0.9133673931835874
White Center Neighborhood,1.9179353948462776
Eastgate Neighborhood,6.305031151855669
Lake City Neighborhood,0.5165008594611803
Fairwood Neighborhood,1.323351420693541
Georgetown Neighborhood,0.5771612147703378
Wedgewood Neighborhood,1.422352002361032
Kingsgate Neighborhood,5.935328513149776
Newport Hills Neighborhood,0.8265232287354275
West Seattle Neighborhood,0.6002333980934003
Rainier Valley Neighborhood,0.7457055410064377
Kingsgate Neighborhood,2.909556712102551
Eastgate Neighborhood,3.1311577047952666
Twin Lakes Neighborhood,3.1803253538208067
Newport Hills Neighborhood,2.3710765734558135
Finn Hill Neighborhood,0.6649278462249952
"Covington, Timberlane Neighborhood",0.9881088184340832
Queen Anne Neighborhood,0.915697626242966
Kingsgate Neighborhood,10.078155733914583
Fairwood Neighborhood,2.067888238697849
Bitter Lake Neighborhood,2.0652942325797783
"Covington, Timberlane Neighborhood",4.2050943637979294
Kent East Hill Neighborhood,5.354737906026561
Kent East Hill Neighborhood,5.937779421244821
Capitol Hill Neighborhood,0.6517524151199128
Skyway Neighborhood,5.607946671226431
Kent East Hill Neighborhood,1.7143503827169888
"Covington, Timberlane Neighborhood",0.6673009551095789
Fairwood Neighborhood,1.0452832268106116
West Seattle Neighborhood,0.45379759264209024
Kent East Hill Neighborhood,5.551471595791091
Capitol Hill Neighborhood,0.5294553160523744
Kingsgate Neighborhood,4.591861056819607
"Covington, Timberlane Neighborhood",2.8123724863274466
"Covington, Timberlane Neighborhood",4.432142872057949
Lake City Neighborhood,0.673644820609524
Kent East Hill Neighborhood,6.03180601335474
Twin Lakes Neighborhood,6.054658249145424
Sand Point Neighborhood,1.598587403592485
Fairwood Neighborhood,3.4603746235940123
Eastgate Neighborhood,7.177760694434505
Greenwood Neighborhood,0.568632557255484
Seward Park Neighborhood,2.265261721595334
Kent East Hill Neighborhood,4.076945358484958
Seward Park Neighborhood,0.5977144867223669
Columbia City Neighborhood,0.4155846550215976
"Covington, Timberlane Neighborhood",3.301720036626667
International District,1.05277904909059
Sand Point Neighborhood,3.5403112658144607
Sand Point Neighborhood,0.3210422098608465
Mount Baker Neighborhood,0.3785034259767322
Columbia City Neighborhood,0.7865651846420549
Lake City Neighborhood,1.2529042693028773
Eastgate Neighborhood,1.1390500615363337
Central District,0.5337078541248739
White Center Neighborhood,1.145166341831743
North Creek Neighborhood,2.1347916981146513
Kingsgate Neighborhood,7.718994593484107
Kent East Hill Neighborhood,2.573911352735818
Central District,3.1607257685602557
Kent East Hill Neighborhood,2.188239575093241
Morgan Junction Neighborhood,0.4482417002670632
Fairwood Neighborhood,6.457867284985144
Greenwood Neighborhood,0.8647246060331307
Bitter Lake Neighborhood,2.318712600198977
Central District,4.458570810506539
Twin Lakes Neighborhood,4.351860520307485
Renton Highlands Neighborhood,1.2179130613183873
Maple Leaf Neighborhood,0.46643703378475104
Maple Leaf Neighborhood,0.46643703378475104
Lake City Neighborhood,0.7486690985050551
Kingsgate Neighborhood,2.88323388201552
Mount Baker Neighborhood,2.8274871492657945
Magnolia Neighborhood,1.0311348072718611
Eastgate Neighborhood,2.556834238249245
Skyway Neighborhood,0.9618268877486201
Eastgate Neighborhood,1.3284235691067485
Eastgate Neighborhood,6.713953790713649
Twin Lakes Neighborhood,4.502075325469846
North Creek Neighborhood,0.6954045191063526
Queen Anne Neighborhood,0.9163170753297837
Fairwood Neighborhood,1.6731076455629463
Twin Lakes Neighborhood,4.378333711614301
Lake City Neighborhood,1.6339334684861597
Eastgate Neighborhood,6.385168989137133
Fairwood Neighborhood,2.4710672899442128
Ballard Neighborhood,0.9747276641167018
Wedgewood Neighborhood,0.733266631759826
Bitter Lake Neighborhood,2.425969670030229
Fairwood Neighborhood,2.6496512796590066
Skyway Neighborhood,3.321226893314796
White Center Neighborhood,1.1699359301383117
Central District,1.276568794664638
Bitter Lake Neighborhood,3.3852848463164675
Maple Leaf Neighborhood,0.3280750242115788
Fairwood Neighborhood,2.180272198668656
Finn Hill Neighborhood,1.1635115749825409
Finn Hill Neighborhood,1.9053359676138002
Northgate Neighborhood,0.48483040548189815
Kingsgate Neighborhood,8.907938265894423
Kingsgate Neighborhood,3.457802490226102
Eastgate Neighborhood,2.4531099223506567
Central District,0.2817171490696748
Newport Hills Neighborhood,1.3782117214564626
Newport Hills Neighborhood,0.8827236701153066
"Covington, Timberlane Neighborhood",4.105698683715302
Kingsgate Neighborhood,2.611402627501864
Eastgate Neighborhood,0.8498612819366538
White Center Neighborhood,3.3283291055250777
Crown Hill Neighborhood,0.4598913532216677
Kent East Hill Neighborhood,4.173274439035316
Admiral Neighborhood,0.7812601639637657
Harbor Island Neighborhood,1.3517395567017143
Queen Anne Neighborhood,0.3644149477623843
Eastgate Neighborhood,6.619606149864326
Fremont Neighborhood,1.2064911612743359
"Covington, Timberlane Neighborhood",5.032121907880799
Northgate Neighborhood,0.4872058802433823
"Covington, Timberlane Neighborhood",1.1348256093141746
Twin Lakes Neighborhood,2.6188619116639336
Eastgate Neighborhood,5.192107230289087
Kingsgate Neighborhood,1.7553516940604121
"Covington, Timberlane Neighborhood",5.081056108326826
Bryn Mawr Neighborhood,0.8592548910708757
Rainier Valley Neighborhood,0.18075630776291593
Kingsgate Neighborhood,4.363097896752949
Lake City Neighborhood,1.2137442520198014
"Covington, Timberlane Neighborhood",4.031732671044004
Morgan Junction Neighborhood,0.404884594158566
White Center Neighborhood,2.7330626618040115
Crown Hill Neighborhood,0.45242841291626557
Greenwood Neighborhood,0.26227350858239695
White Center Neighborhood,2.5833096947578285
Eastgate Neighborhood,1.0208887501245956
Columbia City Neighborhood,0.5582113724669222
"Covington, Timberlane Neighborhood",5.379176050560133
Magnolia Neighborhood,0.20401032665105032
Kingsgate Neighborhood,9.197211020522335
Georgetown Neighborhood,0.46905996812353484
Alki Neighborhood,0.7246581271074878
Finn Hill Neighborhood,2.246921551930477
"Covington, Timberlane Neighborhood",0.5281453074716096
"Covington, Timberlane Neighborhood",2.5317285342904006
Kingsgate Neighborhood,4.978517479690785
Kingsgate Neighborhood,4.978517479690785
Seward Park Neighborhood,1.8601229753082773
Skyway Neighborhood,0.9330681693456042
Kent East Hill Neighborhood,1.7834958721183725
Ballard Neighborhood,0.8849457064354882
Twin Lakes Neighborhood,5.1767221981187355
Sand Point Neighborhood,2.8091206051504565
Newport Hills Neighborhood,0.4678787124947314
Fremont Neighborhood,0.6877279882537375
Morgan Junction Neighborhood,0.8312352274319683
Lake City Neighborhood,1.3947856394245775
"Covington, Timberlane Neighborhood",4.463669231410091
West Seattle Neighborhood,0.6176318224642275
Wallingford Neighborhood,0.5376983592160972
Eastgate Neighborhood,5.892935248512468
Twin Lakes Neighborhood,3.3737803126821073
Eastgate Neighborhood,2.8690069457040797
Bryn Mawr Neighborhood,0.2506856963410041
Greenwood Neighborhood,0.4920747288638116
Kent East Hill Neighborhood,5.572876262034368
Mount Baker Neighborhood,0.38152419027461176
Renton Highlands Neighborhood,1.851232308051498
Twin Lakes Neighborhood,4.510743597398059
South Park Neighborhood,2.3879549141580103
Renton Highlands Neighborhood,1.6640872198236307
Eastgate Neighborhood,5.859902381198951
Finn Hill Neighborhood,0.3032136815743549
White Center Neighborhood,0.4669662846388816
Eastgate Neighborhood,2.1336939568738664
Finn Hill Neighborhood,0.2888717980653442
Fairwood Neighborhood,1.8803434976345321
Eastgate Neighborhood,4.166539549371617
Twin Lakes Neighborhood,0.2928569300284451
Rainier Valley Neighborhood,0.9415951118161091
Mount Baker Neighborhood,0.886411696098617
Newport Hills Neighborhood,1.4882599318410228
Eastgate Neighborhood,5.746526872112795
Kent East Hill Neighborhood,2.650897993338628
Central District,0.7363466032517697
Sand Point Neighborhood,0.8502834403577051
Green Lake Neighborhood,0.4582137848086167
"Covington, Timberlane Neighborhood",11.210812067428932
Mount Baker Neighborhood,0.4490605093543721
Fairwood Neighborhood,1.3178327540437678
Lake City Neighborhood,1.9241928301951905
Admiral Neighborhood,0.5535919326930091
Northgate Neighborhood,0.9112903983024239
Newport Hills Neighborhood,1.4036204959105651
Kingsgate Neighborhood,7.448368462748825
Greenwood Neighborhood,1.0790343473584476
Sand Point Neighborhood,1.1191209815079592
Renton Highlands Neighborhood,1.3193937085100251
North Creek Neighborhood,5.981761107583842
White Center Neighborhood,0.49660147745976685
Newport Hills Neighborhood,2.123249142119695
Green Lake Neighborhood,0.3952759906635114
Kent East Hill Neighborhood,4.950404267409205
Kingsgate Neighborhood,6.929953199557196
Sand Point Neighborhood,3.508798665374462
Kingsgate Neighborhood,7.65308258604384
Kent East Hill Neighborhood,7.529928987040702
Kent East Hill Neighborhood,5.905508444981651
Eastgate Neighborhood,2.723836513817488
Kent East Hill Neighborhood,4.137501811455086
Renton Highlands Neighborhood,0.5635578108286505
Bitter Lake Neighborhood,0.6561325181486539
Twin Lakes Neighborhood,1.3065772314012545
Lake City Neighborhood,3.2382715761238265
Kent East Hill Neighborhood,0.8444895791791472
Eastgate Neighborhood,0.9250756648642925
Twin Lakes Neighborhood,1.7089468907076304
Twin Lakes Neighborhood,1.7089468907076304
Kingsgate Neighborhood,4.253484959427481
Georgetown Neighborhood,0.4877740171983993
Kingsgate Neighborhood,2.9348585626004424
Eastgate Neighborhood,5.724539501697609
Eastgate Neighborhood,4.26251437980457
Eastgate Neighborhood,1.3298862803336275
Eastgate Neighborhood,6.463190358789776
Wallingford Neighborhood,0.7495021254216201
Newport Hills Neighborhood,1.7085166180550397
Finn Hill Neighborhood,0.5224340271673313
Finn Hill Neighborhood,1.4534781557844314
Eastgate Neighborhood,3.049296848561667
Twin Lakes Neighborhood,3.5328826933380713
Morgan Junction Neighborhood,0.3718931366727453
White Center Neighborhood,2.801204403057601
Kingsgate Neighborhood,7.778817087147508
Eastgate Neighborhood,4.993011070163334
North Creek Neighborhood,2.1830955897595428
White Center Neighborhood,0.30323251719087074
Morgan Junction Neighborhood,0.27444038815229155
Eastgate Neighborhood,6.516838361595203
Fairwood Neighborhood,2.350512591667989
Sand Point Neighborhood,4.1623630252067265
Eastgate Neighborhood,1.4129654612963305
Eastgate Neighborhood,1.4129654612963305
Eastgate Neighborhood,0.2673366425331521
Morgan Junction Neighborhood,0.527953783585824
"Covington, Timberlane Neighborhood",3.589273472995397
"Covington, Timberlane Neighborhood",2.3532485778379617
"Covington, Timberlane Neighborhood",0.7429258256979794
Wedgewood Neighborhood,1.2567450490727912
Bitter Lake Neighborhood,1.2204365314330503
Eastgate Neighborhood,5.63313649971297
Twin Lakes Neighborhood,0.3331578503720507
Lake City Neighborhood,0.8866892691818906
Kingsgate Neighborhood,7.099994364014638
Seward Park Neighborhood,1.5065465479079947
White Center Neighborhood,0.6573224692231244
Ballard Neighborhood,1.2739772253805275
Bitter Lake Neighborhood,0.8453781528514727
Fremont Neighborhood,0.17513641318998624
White Center Neighborhood,0.7484862644958693
Eastgate Neighborhood,13.076200030622388
Finn Hill Neighborhood,3.4061864540359275
Eastgate Neighborhood,6.518109840786922
Eastgate Neighborhood,9.213285879511442
South Park Neighborhood,2.978140802748878
Fremont Neighborhood,0.5746978073326627
Kent East Hill Neighborhood,5.538591601660129
Lake City Neighborhood,0.6579977367780155
Magnolia Neighborhood,0.20864902663191376
White Center Neighborhood,3.449278680009937
Kent East Hill Neighborhood,4.8128234772485525
Green Lake Neighborhood,0.2716912130268368
Renton Highlands Neighborhood,1.2923996999884624
Kingsgate Neighborhood,1.0155431868650586
Rainier Valley Neighborhood,0.7497925235247966
International District,0.848185299168106
Twin Lakes Neighborhood,5.013238027485738
University District,1.5414648427541262
Green Lake Neighborhood,0.14970023170478336
Lake City Neighborhood,0.7865119729468668
Eastgate Neighborhood,2.350300245531948
Eastgate Neighborhood,4.002097151706947
South Park Neighborhood,1.6978715542211331
Morgan Junction Neighborhood,0.5389405586735088
Lake City Neighborhood,0.23917167713077733
Skyway Neighborhood,1.7072102991942248
Sand Point Neighborhood,0.2516913966242459
Bitter Lake Neighborhood,3.709330281135288
South Park Neighborhood,2.5075465036276414
Seward Park Neighborhood,1.7992264946560228
Sand Point Neighborhood,2.637071574610764
Eastgate Neighborhood,9.908932632595999
Rainier Valley Neighborhood,0.12069474163814005
Kent East Hill Neighborhood,7.920667243323243
Bitter Lake Neighborhood,2.573519907620534
Kent East Hill Neighborhood,1.4740982535168707
Kent East Hill Neighborhood,5.675474829456644
Magnolia Neighborhood,0.468563840529338
Beacon Hill Neighborhood,0.3746322343271494
Wedgewood Neighborhood,0.732753197857871
Eastgate Neighborhood,6.2859768408266
Rainier Beach Neighborhood,0.7925866150065284
Newport Hills Neighborhood,2.36946044227492
North Creek Neighborhood,0.40476202144387485
West Seattle Neighborhood,0.22898969308832817
Eastgate Neighborhood,2.7929001386385375
Fairwood Neighborhood,6.269760443582069
Kingsgate Neighborhood,3.626645143228584
Lake City Neighborhood,0.9115060946269461
Eastgate Neighborhood,6.513824061377713
Greenwood Neighborhood,0.9345342459111202
Kingsgate Neighborhood,7.3954242172605715
Bryn Mawr Neighborhood,1.4910587518692167
Eastgate Neighborhood,4.544635802519206
Eastgate Neighborhood,6.2499689141421255
Newport Hills Neighborhood,0.6222666185149485
Sand Point Neighborhood,3.83107722772607
Skyway Neighborhood,1.6818086689551741
Central District,4.124998183994199
Wedgewood Neighborhood,0.7609571667968293
Crown Hill Neighborhood,0.3000963645086299
Twin Lakes Neighborhood,1.4001002595870746
White Center Neighborhood,1.0353495148019667
Magnolia Neighborhood,0.7128081794915745
Newport Hills Neighborhood,2.2003944570143767
Eastgate Neighborhood,6.760086796843507
Kent East Hill Neighborhood,2.6424731694491976
Newport Hills Neighborhood,1.9970617888882443
"Covington, Timberlane Neighborhood",4.828621559225062
North Beach Neighborhood,0.49035998238974243
Twin Lakes Neighborhood,2.5692464242361064
Eastgate Neighborhood,6.814497082296687
"Covington, Timberlane Neighborhood",3.4096875875467907
Kingsgate Neighborhood,4.1847278933781515
Eastgate Neighborhood,1.6584552201530196
White Center Neighborhood,2.942699051085727
Twin Lakes Neighborhood,5.365262287353277
Georgetown Neighborhood,0.4437264746107538
White Center Neighborhood,1.142607193487551
Twin Lakes Neighborhood,5.553830215008771
Greenwood Neighborhood,0.30975155870739207
West Seattle Neighborhood,0.37212509175701575
Fremont Neighborhood,1.0019342074011646
Kent East Hill Neighborhood,2.4386698400671762
"Covington, Timberlane Neighborhood",2.1672454543691635
North Creek Neighborhood,0.7430189922631976
White Center Neighborhood,4.351844624163714
North Creek Neighborhood,11.46177249636651
Skyway Neighborhood,0.8825773110310734
North Creek Neighborhood,1.172152057347529
Kingsgate Neighborhood,12.12699340032419
Twin Lakes Neighborhood,0.27859438431358796
Central District,0.07222508943774478
Kingsgate Neighborhood,3.4789510693721803
Kingsgate Neighborhood,3.8862768525270526
Eastgate Neighborhood,5.117614456331134
Central District,1.0337544089993274
Central District,0.6606241748724323
Kent East Hill Neighborhood,0.7902922269973258
Fairwood Neighborhood,0.80322388516009
Newport Hills Neighborhood,0.3955483616528059
Kingsgate Neighborhood,7.717236954994513
Kent East Hill Neighborhood,2.7208019201222955
Twin Lakes Neighborhood,3.1935295336400236
"Covington, Timberlane Neighborhood",3.6308872782957393
"Covington, Timberlane Neighborhood",1.0041571501473767
Kent East Hill Neighborhood,5.853716539678387
"Covington, Timberlane Neighborhood",3.2832122730610993
Eastgate Neighborhood,7.32886110845268
Eastgate Neighborhood,7.081979592495109
Eastgate Neighborhood,7.081979592495109
White Center Neighborhood,0.7027918383092217
Central District,1.0618355774294153
Eastgate Neighborhood,17.613175730720474
Newport Hills Neighborhood,2.7358023079367424
Ballard Neighborhood,1.0148714392421427
Skyway Neighborhood,3.794040945583658
Wedgewood Neighborhood,0.7126776409983099
Mount Baker Neighborhood,0.5363008351495322
Ballard Neighborhood,0.7458323248014087
"Covington, Timberlane Neighborhood",1.8360925973244882
Newport Hills Neighborhood,2.6719530496653343
Bitter Lake Neighborhood,3.4410625652019498
Morgan Junction Neighborhood,0.5237697628637508
Central District,1.1631913767330282
Wedgewood Neighborhood,0.7803479565475719
Morgan Junction Neighborhood,0.2842509270486189
Georgetown Neighborhood,0.9251255458983232
Lake City Neighborhood,0.47171935385721986
Eastgate Neighborhood,2.222722833753333
Mount Baker Neighborhood,0.6528976723030163
Kingsgate Neighborhood,3.8641084298038515
Eastgate Neighborhood,4.372576391817273
Central District,1.1981287193376642
Eastgate Neighborhood,6.824531170577212
West Seattle Neighborhood,0.601905194111155
Greenwood Neighborhood,0.40149853891825327
"Covington, Timberlane Neighborhood",3.4548039761419846
Twin Lakes Neighborhood,0.8898110070114222
Fairwood Neighborhood,1.9353233190215824
Kent East Hill Neighborhood,4.8742596346821685
Eastgate Neighborhood,6.625248132228573
Bitter Lake Neighborhood,1.2100542376018493
Magnolia Neighborhood,0.5770204930683495
Fremont Neighborhood,0.1980080538741832
Bitter Lake Neighborhood,1.7927454338593092
Fremont Neighborhood,1.1829020591407804
North Creek Neighborhood,1.6000490840341024
Newport Hills Neighborhood,0.5966964275108229
Eastgate Neighborhood,6.420363845569514
White Center Neighborhood,5.487701232093129
Maple Leaf Neighborhood,0.32103422354113664
Eastgate Neighborhood,0.9666762856169088
Magnolia Neighborhood,1.2149156010747018
Bitter Lake Neighborhood,2.6677847566256525
Morgan Junction Neighborhood,0.7829224534848559
Crown Hill Neighborhood,0.7870938975247965
Eastgate Neighborhood,2.6882695356530797
White Center Neighborhood,2.6631907699594923
"Covington, Timberlane Neighborhood",2.5191426205513725
Twin Lakes Neighborhood,5.958279655968257
Fremont Neighborhood,0.9728195661498419
Maple Leaf Neighborhood,0.5016423322094854
Finn Hill Neighborhood,1.724838122793304
Lake City Neighborhood,0.8441014381806857
Eastgate Neighborhood,3.349097015815471
Ballard Neighborhood,0.21062635510595434
Eastgate Neighborhood,5.144860413574092
North Beach Neighborhood,0.733314766646564
"Covington, Timberlane Neighborhood",0.7025284424942105
Twin Lakes Neighborhood,1.911874384174215
White Center Neighborhood,4.010836805139074
Eastgate Neighborhood,7.032753016069686
Eastgate Neighborhood,5.589280891594413
Skyway Neighborhood,2.9092634929089636
Eastgate Neighborhood,1.2493761766400422
Finn Hill Neighborhood,3.0129641649839747
Morgan Junction Neighborhood,1.060928435384058
Wallingford Neighborhood,0.5021153983649913
Skyway Neighborhood,1.369228583822471
Kingsgate Neighborhood,3.495820373533355
Newport Hills Neighborhood,0.6322973384886952
White Center Neighborhood,3.353217405196721
Kingsgate Neighborhood,3.5984897651839187
Skyway Neighborhood,6.066528804945753
Eastgate Neighborhood,5.02971964839383
Eastgate Neighborhood,3.081492127627867
White Center Neighborhood,5.752057942937841
North Creek Neighborhood,1.0865306930383833
North Beach Neighborhood,0.4381464881853482
Wallingford Neighborhood,0.5864461720026954
Central District,1.2114254783580891
Kent East Hill Neighborhood,1.4607051050122466
Eastgate Neighborhood,0.3929532820583339
Renton Highlands Neighborhood,2.1783706241004026
Kingsgate Neighborhood,3.0690766523655033
Newport Hills Neighborhood,1.8380174531156435
Admiral Neighborhood,0.8745348211171455
Bitter Lake Neighborhood,3.264283749253458
Kingsgate Neighborhood,2.9310427754625206
South Park Neighborhood,2.6931239998395093
Lake City Neighborhood,2.339573520601564
Renton Highlands Neighborhood,1.926060369589842
Kingsgate Neighborhood,5.262604648370312
"Covington, Timberlane Neighborhood",0.7899080499588353
Kent East Hill Neighborhood,2.120278978953613
Beacon Hill Neighborhood,0.3132582422623578
Renton Highlands Neighborhood,1.961045599473791
North Creek Neighborhood,7.701431802219075
Queen Anne Neighborhood,0.7521600867042114
Fairwood Neighborhood,3.746296599260073
Kingsgate Neighborhood,3.8646052391970427
Kent East Hill Neighborhood,7.92756801116408
Lake City Neighborhood,2.851429629724697
Bitter Lake Neighborhood,0.2957963910235835
Wallingford Neighborhood,0.37229293443487177
Kent East Hill Neighborhood,1.8136133659021167
Kingsgate Neighborhood,3.0369281507139267
Mount Baker Neighborhood,0.6703190485262336
Twin Lakes Neighborhood,0.45724873438781183
North Creek Neighborhood,1.4701720080321237
Columbia City Neighborhood,0.352012362830044
Twin Lakes Neighborhood,3.0301498487704843
Renton Highlands Neighborhood,0.9064125489635354
Admiral Neighborhood,0.39917196771008123
Kent East Hill Neighborhood,4.270489239910951
Bryn Mawr Neighborhood,1.3753884196120805
Sand Point Neighborhood,1.0637384068473672
West Seattle Neighborhood,0.9621599791186748
"Covington, Timberlane Neighborhood",11.749052878228616
Kingsgate Neighborhood,3.8154898565736177
"Covington, Timberlane Neighborhood",9.199160053810584
"Covington, Timberlane Neighborhood",4.9489173010514405
Skyway Neighborhood,3.2201809787612152
Sand Point Neighborhood,0.651018637053921
Magnolia Neighborhood,0.9360314120140303
Skyway Neighborhood,3.423582428502881
"Covington, Timberlane Neighborhood",3.3543802088267705
Ballard Neighborhood,1.0960034002827101
"Covington, Timberlane Neighborhood",4.13978702605303
South Park Neighborhood,0.3738703449056465
Ballard Neighborhood,0.6284649936078377
Lake City Neighborhood,1.1812862416391408
Newport Hills Neighborhood,0.3313528941850965
Kent East Hill Neighborhood,7.663986090454427
North Creek Neighborhood,0.9340640889659467
Newport Hills Neighborhood,0.70852662772711
Kent East Hill Neighborhood,1.0437800136862572
Ballard Neighborhood,0.8639071671547659
Lake City Neighborhood,0.6693320232308296
Queen Anne Neighborhood,0.5017637992421028
Bitter Lake Neighborhood,3.92009063908324
Bitter Lake Neighborhood,0.8381059570795802
Ballard Neighborhood,0.827155812481683
Kent East Hill Neighborhood,2.0661561210995094
Green Lake Neighborhood,0.15631648457493405
White Center Neighborhood,0.4938903344924664
Kent East Hill Neighborhood,4.178865510972369
Fairwood Neighborhood,0.6506936579667015
"Covington, Timberlane Neighborhood",12.301225829172909
Eastgate Neighborhood,11.139675622118206
Finn Hill Neighborhood,1.8997012954203218
Renton Highlands Neighborhood,1.4007464150835383
Eastgate Neighborhood,5.056261922598109
Kingsgate Neighborhood,0.6489563288511109
Green Lake Neighborhood,0.7428339827704136
Morgan Junction Neighborhood,0.5397960700298716
Central District,0.07818032533285495
"Covington, Timberlane Neighborhood",3.423368780631926
Finn Hill Neighborhood,0.4286493018813691
Maple Leaf Neighborhood,0.44425526499139023
Eastgate Neighborhood,7.292069417716409
Eastgate Neighborhood,5.199690603972697
Kent East Hill Neighborhood,4.2767455180432945
West Seattle Neighborhood,0.2078015490106537
Kent East Hill Neighborhood,1.0968538742794784
Eastgate Neighborhood,4.827318198483279
Crown Hill Neighborhood,0.5823651957079766
"Covington, Timberlane Neighborhood",3.199843194425639
Renton Highlands Neighborhood,1.6403650389907836
Skyway Neighborhood,0.7358897951696579
Bitter Lake Neighborhood,2.4614359518965085
White Center Neighborhood,2.427309875704932
Alki Neighborhood,0.40544101855006337
Eastgate Neighborhood,6.022370481094062
Kent East Hill Neighborhood,1.481243480073057
